Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,street,city,state,zip,dob,trans_num,merch_lat,merch_long,lat,long,city_pop,job,dob_year,is_fraud
117,2023-03-10,4144920808329253,Amazon,shopping,82.00786125030464,John,Brown,Main St,Los Angeles,NY,21936,1993-09-01,TXN000117,24.036352850910646,-88.95174999973663,39.21621320362746,100.27908918667515,5927079,Engineer,1986,0
118,2023-11-22,4907405023663354,Starbucks,shopping,107.60012463849547,Jane,Smith,Pine Rd,Chicago,CA,21036,2022-09-07,TXN000118,-45.26356609312328,-165.4243832418104,71.46693292512322,99.41018532894799,1164272,Engineer,1985,0
119,2023-07-16,4580009773044911,Amazon,shopping,317.1375660836307,Mike,Smith,Pine Rd,Chicago,NY,49236,2004-05-01,TXN000119,-35.252054192616285,-34.9597515756129,72.31350168731558,12.626549920517277,7342419,Doctor,1995,0
120,2023-10-22,4481970632565649,Starbucks,shopping,113.75486124374319,Mike,Johnson,Main St,Los Angeles,NY,24021,2010-08-17,TXN000120,48.746613899577824,156.67841166151499,-30.868370219184634,107.09603197668616,283591,Teacher,1955,0
121,2023-11-24,4969519984910372,Amazon,grocery,15.157803291015979,Sarah,Brown,Oak Ave,Chicago,IL,46943,1997-03-23,TXN000121,-31.1001870309383,-175.76456602788085,81.44122736634935,34.49071166038908,5370834,Teacher,1957,0
122,2023-04-27,4542313105729199,CVS,online,414.1760810237319,Mike,Johnson,Pine Rd,New York,CA,91007,2015-06-15,TXN000122,-46.404739437634404,31.638849094721394,-85.52234123737102,-66.76340486279126,2193721,Teacher,1973,0
123,2023-02-10,4575924596417307,Target,gas,185.96987199696355,Mike,Johnson,Oak Ave,Chicago,NY,60016,1993-08-04,TXN000123,-59.56960515593296,0.5027322943167576,-22.169599017090178,21.999639156624255,247963,Engineer,1952,0
124,2023-03-25,4369182467249100,Target,gas,180.0798598574633,Mike,Brown,Pine Rd,New York,CA,33244,2004-08-08,TXN000124,49.474512392752075,134.4182991735771,71.24379435159148,12.063091008424834,4038054,Manager,1953,0
125,2023-06-05,4196056931341425,Walmart,shopping,154.72711943812365,Mike,Johnson,Main St,Los Angeles,CA,73027,1999-03-19,TXN000125,-66.65287356179516,-149.75938277257475,-40.56536163294307,116.44309935335542,6995012,Engineer,1981,0
126,2023-10-26,4541131016643884,Starbucks,gas,487.8097721874783,Sarah,Smith,Oak Ave,Chicago,IL,48985,2020-06-08,TXN000126,-8.324323154936366,65.34937075919413,-40.8453389421627,173.42179825739726,4954681,Teacher,1950,0
127,2023-11-11,4010294635087986,Starbucks,shopping,89.20713156809433,Jane,Brown,Oak Ave,Los Angeles,NY,11502,2017-07-03,TXN000127,1.247420893894997,64.83949143597982,-35.527988685260034,-32.024676448465016,5276440,Engineer,1983,0
128,2023-01-03,4645110836622658,Starbucks,grocery,449.6278416568514,John,Brown,Oak Ave,Los Angeles,IL,63836,2000-04-07,TXN000128,33.73018428342863,60.868806070421954,20.216409272446,94.82064423888949,1848042,Manager,1994,0
129,2023-07-06,4569786090138663,CVS,grocery,389.51764940924454,Mike,Brown,Pine Rd,Los Angeles,NY,13770,2022-05-06,TXN000129,23.99102681993918,159.24041817661333,-11.100100389416312,-144.08531854627194,8926311,Engineer,1958,1
130,2023-06-02,4694210784466983,Starbucks,online,42.85757797215997,Jane,Brown,Pine Rd,Los Angeles,CA,52865,1998-07-07,TXN000130,55.92972113013147,116.31151044247696,40.81227054360167,99.6592930013839,9581740,Doctor,1961,0
131,2023-03-23,4533286853103831,Target,grocery,493.4309052429201,Mike,Johnson,Pine Rd,Los Angeles,NY,63811,2022-08-02,TXN000131,-81.94474189327713,-164.88981855233783,71.08391566163985,-46.28991168243644,5569011,Teacher,1959,0
132,2023-02-13,4031417119525199,CVS,grocery,139.32615195181023,Mike,Johnson,Main St,Chicago,NY,14001,2003-04-21,TXN000132,-36.640669539708504,-10.41017374637525,31.355887489714917,-165.8195413597128,5767662,Teacher,1959,0
133,2023-05-04,4084281196742747,Amazon,online,53.79854887609411,John,Smith,Pine Rd,New York,CA,70848,2012-01-22,TXN000133,-39.575858620431646,-36.73689976751996,-53.19599036443641,-49.2313757176162,1775040,Teacher,1999,0
134,2023-12-11,4842475703892783,Starbucks,gas,415.51054589225095,John,Williams,Main St,Chicago,CA,62635,2004-09-02,TXN000134,-63.716956993420524,-68.34700040731126,77.88274242489038,39.83139033179211,2390232,Engineer,1993,0
135,2023-04-28,4922113733139212,Starbucks,shopping,354.80438917046143,John,Williams,Oak Ave,Chicago,NY,30946,2002-02-19,TXN000135,-37.947914305840236,-17.518778944524968,-42.39128279745387,-137.06993963467204,8176076,Engineer,1997,0
136,2023-07-09,4705243245103660,Amazon,shopping,310.5233089095609,Mike,Smith,Oak Ave,Chicago,IL,76134,2012-09-25,TXN000136,-34.242243454277386,-41.690093426648104,-63.01902684093154,152.65241727489166,9280573,Engineer,1972,0
137,2023-09-14,4419295882012340,Starbucks,gas,82.21052753097192,Mike,Williams,Main St,Chicago,NY,53744,2019-10-07,TXN000137,3.9392031469460846,-24.35979604368049,-73.80588980502704,-152.0379312217781,855377,Teacher,1955,0
138,2023-05-13,4480113373737315,Amazon,online,241.85557754670114,Mike,Smith,Pine Rd,New York,CA,49159,2020-11-30,TXN000138,29.46680620672609,172.53427161911128,11.409073319909808,154.80241913993984,615109,Engineer,1973,0
139,2023-12-21,4370254952861338,CVS,gas,391.3752333091708,John,Johnson,Main St,Chicago,IL,33671,2005-05-07,TXN000139,-21.40190754987347,-148.09212909015093,-69.52275675348267,74.56950645684714,7776127,Teacher,1973,0
140,2023-12-18,4573555040375483,Target,grocery,155.2938493812009,Sarah,Brown,Oak Ave,Los Angeles,CA,26450,2007-05-24,TXN000140,39.50464163640862,152.00311314194272,-65.02034085972646,-61.3036168508867,157215,Engineer,1970,0
141,2023-04-02,4659736533072004,Amazon,online,159.2864651149455,Jane,Brown,Oak Ave,Chicago,CA,24908,2000-10-01,TXN000141,-29.4902390556756,-7.114783150430384,-35.994513492810604,-39.32987482472643,9766659,Teacher,1991,0
142,2023-07-01,4209916360442412,Walmart,online,6.554748493820448,Sarah,Johnson,Main St,Chicago,IL,67275,2007-09-21,TXN000142,-37.748938083343134,44.547208379834814,-39.30245825679651,86.69137130378789,7500282,Doctor,1980,0
143,2023-04-20,4320204695997176,Amazon,online,91.25048381446288,Mike,Brown,Pine Rd,New York,CA,54358,2010-05-04,TXN000143,7.413850054264387,118.86586798236976,18.76311185978561,36.52959631723465,2199678,Engineer,1996,0
144,2023-04-14,4211049878574110,Starbucks,shopping,438.325784435308,Mike,Brown,Pine Rd,New York,CA,59047,2011-01-25,TXN000144,-85.7310551449577,-50.233309506268,57.014150305082666,61.791451723780284,2298421,Teacher,1990,0
145,2023-01-14,4204603674145193,CVS,gas,223.664513360665,Sarah,Williams,Main St,Los Angeles,CA,45518,2022-03-18,TXN000145,-75.63795774587993,-25.048113088331917,47.042938116520645,-39.9007380551472,8507973,Doctor,1979,0
146,2023-08-11,4454690234436255,CVS,online,492.1960771210448,Mike,Johnson,Main St,Chicago,CA,67813,2012-12-10,TXN000146,-14.76548215442513,-32.57334709966298,-42.752798151034185,-4.387146549264372,531291,Doctor,1983,0
147,2023-07-03,4661262736764340,Amazon,online,200.87544196902732,Jane,Williams,Pine Rd,Chicago,CA,16806,1993-09-28,TXN000147,79.72428805051618,-45.096831887126456,-45.844110362523615,176.35229425364162,308510,Manager,1967,0
148,2023-01-19,4719758817273382,Target,online,359.01729511621943,Mike,Williams,Oak Ave,Chicago,CA,50891,1996-10-24,TXN000148,39.872120371816266,153.19055579288215,83.84247541925416,-102.98776662010162,4650475,Engineer,1961,0
149,2023-04-12,4643641892793601,Walmart,gas,144.5499262378409,Jane,Brown,Main St,Los Angeles,CA,93551,2013-02-16,TXN000149,-74.1372174898996,118.41476082948435,-88.51747651344718,-29.571772852032694,109830,Teacher,1984,0
150,2023-11-28,4772740880720460,CVS,shopping,185.08577236476208,Sarah,Brown,Pine Rd,New York,CA,49220,2005-05-19,TXN000150,62.33724230055728,-140.7600036493286,68.34969595083885,-74.94365247337177,6081223,Manager,1956,0
151,2023-03-29,4395670678234635,Starbucks,grocery,99.40936385749285,Sarah,Johnson,Pine Rd,Los Angeles,CA,27158,1997-08-08,TXN000151,41.81413870947259,-141.0755931082454,-54.0488665579671,95.44014375834593,2916375,Engineer,1990,0
152,2023-02-22,4704950991660993,Starbucks,shopping,176.7958724072005,Mike,Brown,Oak Ave,Chicago,NY,90992,2009-10-10,TXN000152,19.970374626477565,-25.96697465292317,80.51117815615822,95.04454523965944,1329021,Doctor,1989,0
153,2023-06-28,4937742045771276,Target,online,275.8825726082183,Jane,Brown,Oak Ave,New York,NY,37588,2022-06-19,TXN000153,57.65273290965192,-144.48334437618874,-28.384688731046452,-74.71963404093748,5379746,Engineer,1974,0
154,2023-12-26,4822629373126298,CVS,shopping,495.92757608472846,Mike,Johnson,Oak Ave,New York,CA,72576,2020-10-08,TXN000154,-17.260227406267717,42.873514297603066,-10.736680699214588,-150.69948601212616,1162199,Teacher,1955,0
155,2023-03-30,4849306417493224,Amazon,shopping,333.7798479705339,John,Brown,Oak Ave,Los Angeles,NY,98027,2007-09-14,TXN000155,-50.129810846306505,-128.27102138577578,37.28171050998857,-175.88423639800655,2598897,Doctor,1950,0
156,2023-09-03,4712552751821159,Starbucks,grocery,103.62674743211545,John,Williams,Oak Ave,New York,IL,34188,1993-12-09,TXN000156,2.1642100395766732,8.054375028048383,15.780429265186854,-26.117808032705227,8773576,Manager,1995,0
157,2023-10-05,4700244495899489,Target,gas,27.255913587817812,John,Johnson,Main St,New York,NY,68830,2002-03-22,TXN000157,8.79151600682529,-177.4008190786616,-32.77092065277189,-32.27846603912249,9939317,Engineer,1965,0
158,2023-03-28,4618728732660159,CVS,gas,67.54645825068275,John,Brown,Pine Rd,Chicago,CA,14019,2020-11-16,TXN000158,6.89874696178417,-66.02531457144718,9.689564856208236,175.82035631035063,7167506,Engineer,1997,0
159,2023-09-23,4135617108572524,CVS,shopping,283.46482463015843,Mike,Smith,Main St,Chicago,CA,22419,2017-04-29,TXN000159,11.713282466418946,63.788660522155965,41.52723918531953,-10.871252748835332,5171058,Manager,1953,0
160,2023-05-15,4867812244007378,CVS,shopping,383.75436276429934,John,Johnson,Main St,New York,NY,43697,1999-11-18,TXN000160,80.76688528305255,-5.74598151797457,-82.37970973755142,-87.68938695284857,8207458,Engineer,1978,0
161,2023-08-19,4767033993571782,CVS,gas,470.50750761386973,Jane,Johnson,Main St,New York,CA,94932,1997-10-11,TXN000161,72.40421215732164,172.1770149596357,-87.98412505397326,140.84259877132826,1605164,Engineer,1987,0
162,2023-08-20,4125659714639080,CVS,gas,12.832470138426306,Sarah,Smith,Main St,Los Angeles,IL,17973,2004-06-26,TXN000162,67.6290665806091,134.67736658383586,-7.547950966879569,-3.215538124711742,652313,Engineer,1996,0
163,2023-07-15,4744231246377953,Starbucks,grocery,263.76627007312555,Sarah,Brown,Main St,Los Angeles,IL,96649,2003-09-07,TXN000163,54.255025963552896,-50.73451954446557,-66.26940879536744,35.70322867580802,7549339,Doctor,1977,0
164,2023-02-02,4263051251287451,Target,online,238.0793413304725,John,Brown,Oak Ave,New York,CA,21136,2022-02-25,TXN000164,79.81705930775138,-163.62484506998115,29.581972463648597,-145.55926424584345,8821309,Doctor,1971,0
165,2023-11-01,4987615615748430,CVS,shopping,329.7472358779735,John,Johnson,Oak Ave,Chicago,IL,94739,1998-03-01,TXN000165,-72.27096449770741,124.42546804140676,-51.47055787906184,-42.150093361281336,5370593,Teacher,1957,0
166,2023-04-28,4392378564372516,Walmart,gas,281.9915329603443,John,Johnson,Pine Rd,New York,IL,72502,1999-05-16,TXN000166,-42.27781293976689,148.04435171328169,-12.086800776779228,159.92052281056323,2680111,Engineer,1981,0
167,2023-03-10,4584788955054357,Walmart,shopping,345.0843795383279,Mike,Brown,Main St,New York,NY,41285,2015-03-28,TXN000167,-0.8899297821747183,115.42586163085326,-54.419231362631585,32.22193830315314,2487512,Teacher,1982,0
168,2023-01-15,4620962822953875,Target,shopping,330.7508794508492,Sarah,Brown,Pine Rd,Chicago,IL,33039,2001-10-03,TXN000168,62.37620876221294,-133.93802126888465,8.72704543484241,-55.979332148713794,3962430,Doctor,1962,0
169,2023-08-04,4359951634969059,Amazon,gas,62.920803804683366,John,Williams,Oak Ave,Chicago,NY,76720,2016-07-24,TXN000169,0.9298280740918443,179.24944838842356,-69.1103773107776,45.24018502737351,2751310,Engineer,1976,0
170,2023-09-05,4498018411486531,Amazon,grocery,400.8603672412662,Jane,Johnson,Oak Ave,Los Angeles,CA,98263,2021-10-17,TXN000170,44.64625308148598,-86.90968024100142,-85.84076649825356,147.74799224812182,5380777,Teacher,1967,0
171,2023-01-07,4778526263294475,Amazon,shopping,66.00012497958079,John,Johnson,Oak Ave,Los Angeles,NY,69155,2016-12-21,TXN000171,-64.98721705519509,80.71376861101322,-80.7963051407945,-81.36338382986759,2876966,Engineer,1967,0
172,2023-07-06,4531707109636496,Walmart,grocery,350.7726594785229,Sarah,Smith,Main St,Los Angeles,CA,26911,2017-08-25,TXN000172,-44.56551366421917,146.89255548085976,81.76651947275579,1.8420186494427924,1917273,Engineer,1962,0
173,2023-03-24,4316150281675637,Amazon,gas,210.99195698210033,John,Williams,Main St,Los Angeles,CA,10916,2012-11-16,TXN000173,41.71969710678104,-95.1526388409446,-64.38848065003155,165.1286354082319,8680202,Manager,1971,0
174,2023-08-24,4089992770563191,Starbucks,online,259.356113615416,Sarah,Brown,Oak Ave,Chicago,CA,69052,2010-06-16,TXN000174,-60.34787840020967,146.97307968374378,37.526085564630336,-117.93738841255704,5659396,Teacher,1963,0
175,2023-03-05,4492559100532945,CVS,online,452.1325171159767,John,Williams,Pine Rd,New York,CA,79110,2007-10-04,TXN000175,-26.755931762113185,-68.58663148984789,-77.77328323989127,79.07901321481614,9310940,Doctor,1960,0
176,2023-09-10,4291585287413005,Walmart,shopping,445.49244460437586,Jane,Brown,Pine Rd,Los Angeles,CA,27790,2008-09-16,TXN000176,-42.324073593557145,171.50876005826024,-70.53113659766721,41.213162953073635,2191752,Teacher,1988,0
177,2023-05-22,4724301893452462,Target,gas,409.8388712992396,John,Brown,Oak Ave,Los Angeles,NY,93161,2014-11-21,TXN000177,-27.024895039953876,-78.74639266302914,1.5977252536802382,64.68304721062853,145513,Teacher,1999,0
178,2023-12-08,4106774802354891,Target,grocery,257.52344832588005,Jane,Williams,Pine Rd,Chicago,CA,15206,2022-02-16,TXN000178,37.49832883403465,163.23689691282067,-6.323232572218146,-53.560932959674915,8509923,Teacher,1971,0
179,2023-02-20,4332755372565242,CVS,shopping,369.4387060162474,Jane,Johnson,Oak Ave,Chicago,IL,95053,2004-11-11,TXN000179,-23.787507394295815,-160.72392567863704,81.28445569917653,-67.00342554584462,4092564,Manager,1985,0
180,2023-05-05,4374807168963507,Walmart,gas,258.88404248181064,John,Brown,Pine Rd,New York,IL,59950,2011-02-20,TXN000180,9.94739806942924,75.3379242011327,80.07038154373274,66.31548141181335,4748707,Engineer,1966,0
181,2023-02-11,4432642293262795,Amazon,gas,435.4550108250148,Jane,Williams,Oak Ave,New York,CA,66361,2014-01-18,TXN000181,-72.01226213020627,11.560008181321336,50.32955565764371,-102.40441736236367,5864572,Doctor,1981,0
182,2023-12-04,4936809958531100,Amazon,grocery,204.37403745028544,Mike,Smith,Pine Rd,Chicago,IL,71451,1997-01-04,TXN000182,54.90318478223301,-7.964252235816957,18.37832942292296,-28.924291850758152,3897239,Manager,1963,0
183,2023-11-17,4531660350073888,Starbucks,shopping,485.26649548536403,John,Williams,Main St,Los Angeles,NY,47696,2000-08-13,TXN000183,-23.420047383337533,-99.54204686789761,-8.107142869258013,-112.25712742094952,678975,Doctor,1991,0
184,2023-04-05,4033558176496494,Starbucks,gas,466.4997653232944,John,Smith,Oak Ave,Los Angeles,NY,91641,1997-04-15,TXN000184,26.736148626001636,74.0144843195371,-25.887863820884206,-177.0102571956013,9341479,Manager,1978,0
185,2023-08-29,4399888309578186,Amazon,gas,372.0932966286338,Jane,Brown,Oak Ave,Los Angeles,CA,78226,2008-02-29,TXN000185,40.57012829912986,-111.30858307932944,80.47575845559999,169.220649613705,6019536,Engineer,1955,0
186,2023-10-26,4125589143123926,Target,gas,143.31086266715565,Jane,Williams,Pine Rd,New York,CA,56728,2019-01-29,TXN000186,-52.26103401989393,19.023046554516554,18.523586056443406,-24.58692768368914,142053,Doctor,1999,0
187,2023-07-22,4754373033471457,Target,grocery,70.1685264526629,John,Williams,Oak Ave,Los Angeles,CA,65401,2002-02-17,TXN000187,69.241497291603,-88.8316693055097,14.233054983479008,168.9658611911371,5442561,Teacher,1953,0
188,2023-07-13,4111795716109025,Starbucks,shopping,428.07820779613274,Mike,Smith,Oak Ave,Los Angeles,IL,76226,2016-10-28,TXN000188,20.92036528925152,164.02369672128822,-48.257798081595325,-129.4835328835826,4164087,Manager,1960,0
189,2023-03-30,4999580384485891,CVS,shopping,86.82463163829082,Jane,Williams,Oak Ave,Chicago,IL,35103,2009-10-10,TXN000189,-12.829474484733339,-169.69277021916497,-81.59439278067964,31.452040604694986,6178950,Doctor,1994,0
190,2023-02-03,4624316885064802,Amazon,shopping,427.8590905536812,Jane,Williams,Main St,Los Angeles,NY,44263,2021-01-20,TXN000190,-57.17966695592048,-108.09781915995484,80.13394435671799,-107.64934819515375,5737961,Engineer,1989,0
191,2023-11-24,4591042708340200,Starbucks,shopping,247.92867832261842,Sarah,Brown,Main St,Chicago,IL,86621,1998-04-05,TXN000191,79.61416882221721,-92.76818170051882,-33.5276534079623,104.42668570677893,20728,Doctor,1959,0
192,2023-11-25,4914959146618126,Starbucks,online,206.2456079850116,Mike,Williams,Pine Rd,Los Angeles,NY,60044,2019-03-24,TXN000192,45.91227674369253,-30.935582723586094,-10.333975801597433,102.1330759539511,5096588,Manager,1977,0
193,2023-08-20,4179730748771100,Amazon,online,452.07943552304243,Mike,Johnson,Main St,New York,IL,67730,1995-12-06,TXN000193,-52.555578708015204,-96.21711292678073,-69.36481015457277,-139.46142634584777,6123223,Engineer,1960,0
194,2023-05-04,4326126738228298,Amazon,shopping,303.9062363574376,John,Smith,Pine Rd,Los Angeles,NY,35825,1997-02-03,TXN000194,-29.212060549639588,-3.1143275032373197,60.64637938367255,148.3432030355001,2325574,Teacher,1984,0
195,2023-05-08,4100553086912287,Target,grocery,290.4239335292103,Mike,Williams,Main St,Los Angeles,CA,86256,2009-01-27,TXN000195,55.74136645585318,134.08758837307403,-85.02627008593248,-109.93332700683914,2929798,Manager,1964,0
196,2023-09-22,4822992067606190,CVS,online,281.58914258907686,John,Smith,Pine Rd,Chicago,IL,47271,2000-09-08,TXN000196,35.22197937876102,76.34283170730146,60.11833717783736,40.67184297216971,9437575,Manager,1957,0
197,2023-11-24,4338431526095955,CVS,gas,188.72891042966805,Sarah,Smith,Main St,Chicago,NY,87256,2004-06-07,TXN000197,47.84117268883037,28.786312992639978,-64.74869769816598,174.82810323157344,8587615,Engineer,1969,0
198,2023-11-20,4576234851347914,Amazon,online,393.893336246918,Mike,Smith,Main St,Chicago,IL,56732,1998-12-05,TXN000198,-10.583801601672164,-147.95885592623534,69.58154027360737,137.662752515891,2849593,Manager,1999,0
199,2023-10-12,4094673397403330,Walmart,gas,130.13522978780765,Jane,Williams,Pine Rd,Los Angeles,CA,76433,2010-01-21,TXN000199,38.96572727559004,69.83715902013921,41.35907472050832,164.36301428202086,5059144,Doctor,1970,0
200,2023-08-23,4420407424615388,Starbucks,shopping,469.75300522043113,Sarah,Williams,Oak Ave,Los Angeles,NY,92630,1999-06-12,TXN000200,-20.431129884495533,-120.09085764806164,-60.35935274868508,-56.664442361477,9518133,Teacher,1950,0
